Name,Certificate,Runtime,Genre,Rating,Metascore,Votes
.The Mechanic(2011),R,93 min,"Action, Crime, Thriller",6.6,49,"139,917"
.Midnight Run(1988),,126 min,"Action, Comedy, Crime",7.6,78,"63,727"
.Red Sonja(1985),,89 min,"Action, Adventure, Fantasy",5.1,35,"35,393"
.The Life Aquatic with Steve Zissou(2004),R,119 min,"Action, Adventure, Comedy",7.3,62,"164,475"
.Ronin(1998),R,122 min,"Action, Adventure, Crime",7.3,67,"160,413"
.Jumper(2008),PG-13,88 min,"Action, Adventure, Crime",6.1,35,"269,669"
.Anaconda(1997),PG-13,89 min,"Action, Adventure, Horror",4.7,37,"86,154"
.The Three Musketeers(1993),PG,105 min,"Action, Adventure, Comedy",6.4,No,"46,399"
.Rush Hour 2(2001),PG-13,90 min,"Action, Comedy, Crime",6.6,48,"183,575"
.All Is Lost(2013),PG-13,106 min,"Action, Adventure, Drama",6.9,87,"70,009"
.AVP: Alien vs. Predator(2004),PG-13,101 min,"Action, Adventure, Horror",5.6,29,"171,418"
.Brick(2005),R,110 min,"Action, Crime, Drama",7.4,72,"94,167"
.Snakes on a Plane(2006),R,105 min,"Action, Adventure, Crime",5.5,58,"125,330"
.Taken 3(2014),PG-13,108 min,"Action, Thriller",6.0,26,"162,968"
.Cellular(2004),PG-13,94 min,"Action, Crime, Thriller",6.5,60,"87,152"
.Kung fu(2004),R,99 min,"Action, Comedy, Crime",7.8,78,"114,670"
.Minions(2015),PG,91 min,"Animation, Action, Adventure",6.4,56,"190,582"
.Blood Father(2016),R,88 min,"Action, Crime, Drama",6.4,66,"51,225"
.Enter the Dragon(1973),R,102 min,"Action, Crime, Drama",7.7,83,"87,764"
.Backdraft(1991),R,137 min,"Action, Crime, Drama",6.7,38,"65,485"
.Smokin' Aces(2006),R,109 min,"Action, Crime, Drama",6.7,45,"130,734"
.Non-Stop(2014),PG-13,106 min,"Action, Mystery, Thriller",7.0,56,"232,445"
.Pathfinder(2007),R,99 min,"Action, Adventure, Drama",5.4,29,"40,580"
.Under Siege 2: Dark Territory(1995),R,100 min,"Action, Thriller",5.5,52,"40,776"
.Blackhat(2015),R,133 min,"Action, Crime, Thriller",5.4,51,"47,934"
.Green Zone(2010),R,115 min,"Action, Drama, Thriller",6.8,63,"121,420"
.Red Dawn(1984),,114 min,"Action, Drama",6.4,55,"46,825"
.Ninja Assassin(2009),R,99 min,"Action, Thriller",6.4,34,"64,116"
.George of the Jungle(1997),PG,92 min,"Action, Adventure, Comedy",5.5,53,"64,612"
.Entrapment(1999),PG-13,113 min,"Action, Crime, Romance",6.3,54,"99,583"
.Miami Vice(2006),R,134 min,"Action, Crime, Thriller",6.0,65,"102,485"
.The Adventures of Tintin(2011),PG,107 min,"Animation, Action, Adventure",7.3,68,"200,650"
.Kung Fu Panda 3(2016),PG,95 min,"Animation, Action, Adventure",7.1,66,"113,015"
.TRON(1982),,96 min,"Action, Adventure, Sci-Fi",6.8,58,"105,241"
.Courage Under Fire(1996),R,116 min,"Action, Drama, Mystery",6.6,77,"46,342"
.Spy Kids 3: Game Over(2003),PG,84 min,"Action, Adventure, Comedy",4.2,57,"48,666"
.Charlie's Angels: Full Throttle(2003),PG-13,106 min,"Action, Adventure, Comedy",4.9,48,"111,764"
.Pixels(2015),PG-13,105 min,"Action, Comedy, Sci-Fi",5.6,27,"118,103"
.The Purge: Anarchy(2014),R,103 min,"Action, Horror, Sci-Fi",6.5,50,"124,550"
.Resident Evil: Afterlife(2010),R,96 min,"Action, Adventure, Horror",5.9,37,"151,837"
.The Host(2013),PG-13,125 min,"Action, Adventure, Drama",5.9,35,"104,769"
.Kubo and the Two Strings(2016),PG,101 min,"Animation, Action, Adventure",7.8,84,"103,298"
.30 Days of Night(2007),R,113 min,"Action, Horror, Thriller",6.6,53,"154,743"
.Dark Places(2015),R,113 min,"Action, Drama, Mystery",6.2,39,"37,656"
.Eragon(2006),PG,104 min,"Action, Adventure, Family",5.1,38,"116,669"
.The Finest Hours(2016),PG-13,117 min,"Action, Drama, History",6.8,58,"55,238"
.Resident Evil: Retribution(2012),R,95 min,"Action, Horror, Sci-Fi",5.4,39,"124,029"
.Rush Hour(1998),PG-13,98 min,"Action, Comedy, Crime",7.0,60,"217,568"
.Wrath of the Titans(2012),PG-13,99 min,"Action, Adventure, Fantasy",5.8,37,"170,660"
.Mr. Right(I) (2015),R,95 min,"Action, Comedy, Romance",6.3,52,"40,600"
.Punisher: War Zone(2008),R,103 min,"Action, Adventure, Crime",6.0,30,"56,763"
.The Rundown(2003),PG-13,104 min,"Action, Adventure, Comedy",6.7,59,"94,815"
.Real Steel(2011),PG-13,127 min,"Action, Drama, Family",7.1,56,"281,738"
.Underworld: Rise of the Lycans(2009),R,92 min,"Action, Adventure, Fantasy",6.6,44,"140,781"
.Hitman(I) (2007),R,100 min,"Action, Crime, Drama",6.3,35,"153,079"
.Battlefield Earth(2000),PG-13,118 min,"Action, Adventure, Sci-Fi",2.5,9M,"72,130"
.Self/less(2015),PG-13,117 min,"Action, Mystery, Sci-Fi",6.5,34,"79,688"
.Predator 2(1990),R,108 min,"Action, Horror, Sci-Fi",6.3,46,"131,823"
.Never Back Down(2008),PG-13,110 min,"Action, Drama, Sport",6.6,39,"90,093"
.Kiss Kiss Bang Bang(2005),R,103 min,"Action, Comedy, Crime",7.6,72,"200,752"
.DragonHeart(1996),PG-13,103 min,"Action, Adventure, Fantasy",6.4,No,"85,732"
.RED 2(2013),PG-13,116 min,"Action, Comedy, Crime",6.6,47,"147,125"
.The Mask of Zorro(1998),PG-13,136 min,"Action, Adventure, Comedy",6.7,63,"154,932"
.Tears of the Sun(2003),R,121 min,"Action, Drama, Thriller",6.6,48,"105,731"
.The Sorcerer's Apprentice(2010),PG,109 min,"Action, Adventure, Family",6.1,46,"142,484"
.Monsters vs. Aliens(2009),PG,94 min,"Animation, Action, Adventure",6.5,56,"134,024"
.Clash of the Titans(1981),,118 min,"Action, Adventure, Family",6.9,59,"37,261"
.S.W.A.T.(2003),PG-13,117 min,"Action, Adventure, Crime",6.0,45,"130,552"
.The Purge: Election Year(2016),R,108 min,"Action, Horror, Sci-Fi",6.0,55,"78,614"
.Small Soldiers(1998),PG-13,108 min,"Action, Adventure, Comedy",6.1,No,"85,527"
.Journey to the Center of the Earth(2008),PG,93 min,"Action, Adventure, Family",5.8,57,"103,290"
.Death Race(2008),R,105 min,"Action, Sci-Fi, Thriller",6.4,43,"186,250"
.Spawn(1997),R,96 min,"Action, Horror",5.2,34,"59,471"
.AVPR: Aliens vs Predator - Requiem(2007),R,94 min,"Action, Horror, Sci-Fi",4.7,29,"108,148"
.The Transporter(2002),PG-13,92 min,"Action, Crime, Thriller",6.8,51,"267,224"
.The Brothers Grimm(2005),PG-13,118 min,"Action, Adventure, Comedy",5.9,51,"109,583"
.Underworld Awakening(2012),R,88 min,"Action, Fantasy, Horror",6.4,39,"137,120"
.Super(I) (2010),R,96 min,"Action, Comedy, Drama",6.8,50,"70,010"
.Ying xiong(2002),PG-13,107 min,"Action, Adventure, History",7.9,85,"164,670"
.Swordfish(2001),R,99 min,"Action, Crime, Thriller",6.5,32,"168,014"
.Miss Congeniality(2000),PG-13,109 min,"Action, Comedy, Crime",6.2,43,"166,969"
.Star Trek: Nemesis(2002),PG-13,116 min,"Action, Adventure, Sci-Fi",6.4,51,"67,194"
.Serbuan maut 2: Berandal(2014),R,150 min,"Action, Crime, Thriller",8.0,71,"103,128"
.Knight and Day(2010),PG-13,109 min,"Action, Adventure, Comedy",6.3,46,"168,515"
.47 Ronin(2013),PG-13,128 min,"Action, Adventure, Drama",6.3,28,"134,054"
.Catwoman(2004),PG-13,104 min,"Action, Crime, Fantasy",3.3,27,"100,708"
.2 Guns(2013),R,109 min,"Action, Comedy, Crime",6.7,55,"180,242"
.The French Connection(1971),,104 min,"Action, Crime, Drama",7.8,96,"98,248"
.Species(1995),R,108 min,"Action, Horror, Sci-Fi",5.8,49,"68,470"
.Push(2009),PG-13,111 min,"Action, Sci-Fi, Thriller",6.1,36,"99,835"
.The Belko Experiment(2016),R,89 min,"Action, Horror, Thriller",6.1,44,"37,429"
.Centurion(2010),R,97 min,"Action, Adventure, Drama",6.4,62,"73,376"
.Abduction(I) (2011),PG-13,106 min,"Action, Mystery, Thriller",5.1,25,"71,797"
.Stop! Or My Mom Will Shoot(1992),PG-13,87 min,"Action, Comedy, Family",4.2,No,"35,645"
.A Good Day to Die Hard(2013),R,98 min,"Action, Thriller",5.3,28,"186,770"
.The Boondock Saints II: All Saints Day(2009),R,118 min,"Action, Crime, Thriller",6.3,24,"58,277"
.Patriot Games(1992),R,117 min,"Action, Thriller",6.9,64,"93,093"
.Eight Legged Freaks(2002),PG-13,99 min,"Action, Adventure, Comedy",5.4,53,"49,226"
.Kung Fu Panda 2(2011),PG,90 min,"Animation, Action, Adventure",7.2,67,"224,467"
.Tower Heist(2011),PG-13,104 min,"Action, Comedy, Crime",6.2,59,"124,149"
.Dirty Harry(1971),,102 min,"Action, Crime, Thriller",7.8,90,"130,692"
.The Avengers(1998),PG-13,89 min,"Action, Adventure, Sci-Fi",3.7,12,"38,529"
.Strange Days(1995),R,145 min,"Action, Crime, Drama",7.2,66,"61,999"
.3000 Miles to Graceland(2001),R,125 min,"Action, Comedy, Crime",5.9,21,"41,415"
.Conan the Destroyer(1984),,103 min,"Action, Adventure, Fantasy",5.9,53,"70,659"
.The Guest(I) (2014),R,100 min,"Action, Crime, Horror",6.7,76,"81,112"
.Seventh Son(I) (2014),PG-13,102 min,"Action, Adventure, Fantasy",5.5,30,"65,926"
".I, Frankenstein(2014)",PG-13,92 min,"Action, Fantasy, Horror",5.1,30,"74,354"
.The Guns of Navarone(1961),,158 min,"Action, Adventure, Drama",7.6,No,"41,559"
.Attack the Block(2011),R,88 min,"Action, Comedy, Sci-Fi",6.6,75,"93,121"
.Air Force One(1997),R,124 min,"Action, Drama, Thriller",6.5,61,"165,714"
.Lethal Weapon 2(1989),R,114 min,"Action, Crime, Thriller",7.2,70,"147,410"
.The Cannonball Run(1981),,95 min,"Action, Comedy, Sport",6.2,28,"30,251"
.Wild Wild West(1999),PG-13,106 min,"Action, Comedy, Sci-Fi",4.9,38,"143,337"
.Æon Flux(2005),PG-13,93 min,"Action, Adventure, Drama",5.5,36,"118,676"
.Iron Sky(2012),R,93 min,"Action, Comedy, Sci-Fi",5.9,No,"86,540"
.Crank(2006),R,88 min,"Action, Crime, Thriller",7.0,57,"219,984"
.Yip Man(2008),R,106 min,"Action, Biography, Drama",8.0,59,"194,412"
.Mechanic: Resurrection(2016),R,98 min,"Action, Adventure, Thriller",5.7,38,"65,810"
.U-571(2000),PG-13,116 min,"Action, War",6.6,62,"72,107"
.Osmosis Jones(2001),PG,95 min,"Animation, Action, Adventure",6.3,57,"29,342"
.Salinui chueok(2003),,131 min,"Action, Crime, Drama",8.1,82,"98,196"
.The Covenant(2006),PG-13,97 min,"Action, Fantasy, Horror",5.3,19,"44,108"
.Transporter 2(2005),PG-13,87 min,"Action, Crime, Thriller",6.3,56,"178,120"
.Where Eagles Dare(1968),PG,158 min,"Action, Adventure, War",7.7,No,"46,973"
.The Last Starfighter(1984),,101 min,"Action, Adventure, Sci-Fi",6.7,67,"34,600"
.Tristan + Isolde(2006),PG-13,125 min,"Action, Drama, Romance",6.8,49,"48,541"
.Jason X(2001),R,91 min,"Action, Horror, Sci-Fi",4.4,25,"45,951"
.Priest(2011),PG-13,87 min,"Action, Adventure, Fantasy",5.7,41,"107,365"
.4: Rise of the Silver Surfer(2007),PG,92 min,"Action, Adventure, Fantasy",5.6,45,"236,551"
.The Poseidon Adventure(1972),,117 min,"Action, Adventure, Drama",7.1,70,"37,437"
.The Long Kiss Goodnight(1996),R,121 min,"Action, Crime, Drama",6.8,44,"67,106"
.Resident Evil: Extinction(2007),R,94 min,"Action, Horror, Sci-Fi",6.3,41,"171,695"
.G.I. Jane(1997),R,125 min,"Action, Drama, War",5.9,62,"68,343"
.Universal Soldier(1992),R,102 min,"Action, Sci-Fi",6.0,35,"76,882"
.Once Upon a Time in Mexico(2003),R,102 min,"Action, Thriller",6.4,56,"144,222"
.The Quick and the Dead(1995),R,107 min,"Action, Romance, Thriller",6.4,49,"77,969"
.The Bounty Hunter(I) (2010),PG-13,110 min,"Action, Comedy, Romance",5.6,22,"111,268"
.The Iron Giant(1999),PG,86 min,"Animation, Action, Adventure",8.0,85,"154,801"
.Defiance(I) (2008),R,137 min,"Action, Drama, History",7.2,58,"129,335"
.Unknown(I) (2011),PG-13,113 min,"Action, Mystery, Thriller",6.9,56,"233,527"
.Speed Racer(2008),PG,135 min,"Action, Adventure, Comedy",6.0,37,"64,672"
.The Perfect Storm(2000),PG-13,130 min,"Action, Adventure, Drama",6.4,59,"145,830"
.Season of the Witch(2011),PG-13,95 min,"Action, Adventure, Fantasy",5.4,28,"84,965"
.Tango & Cash(1989),,104 min,"Action, Comedy, Crime",6.4,41,"87,818"
.Next(2007),PG-13,96 min,"Action, Adventure, Crime",6.2,42,"138,842"
.DOA: Dead or Alive(2006),PG-13,87 min,"Action, Adventure",4.8,38,"41,454"
.Dog Soldiers(2002),R,105 min,"Action, Horror, Thriller",6.8,No,"50,753"
.Poseidon(2006),PG-13,98 min,"Action, Adventure, Drama",5.6,50,"91,363"
.The Grey(2011),R,117 min,"Action, Adventure, Drama",6.8,64,"227,007"
.Man on a Ledge(2012),PG-13,102 min,"Action, Adventure, Crime",6.6,40,"136,645"
.Gangs of Wasseypur(2012),,321 min,"Action, Comedy, Crime",8.2,89,"67,880"
.Mortal Kombat: Annihilation(1997),PG-13,95 min,"Action, Adventure, Fantasy",3.7,11,"42,050"
.The Croods(2013),PG,98 min,"Animation, Action, Adventure",7.2,55,"174,955"
.Faster(2010),R,98 min,"Action, Crime, Drama",6.5,44,"92,853"
.Star Trek II: The Wrath of Khan(1982),PG,113 min,"Action, Adventure, Sci-Fi",7.7,67,"104,096"
.Cop Out(2010),R,107 min,"Action, Comedy, Crime",5.6,31,"81,141"
.Westworld(1973),,88 min,"Action, Sci-Fi, Thriller",7.0,77,"46,138"
.BloodRayne(2005),R,95 min,"Action, Adventure, Fantasy",2.9,18,"32,575"
.The Saint(1997),PG-13,116 min,"Action, Adventure, Romance",6.2,50,"57,600"
.Sahara(2005),PG-13,124 min,"Action, Adventure, Comedy",6.0,41,"86,053"
".10,000 BC(2008)",PG-13,109 min,"Action, Adventure, Drama",5.1,34,"119,152"
.Unstoppable(2010),PG-13,98 min,"Action, Thriller",6.8,69,"171,390"
.The Taking of Pelham 123(2009),R,106 min,"Action, Crime, Thriller",6.4,55,"171,478"
.Hitman: Agent 47(2015),R,96 min,"Action, Adventure, Crime",5.7,28,"79,681"
.Battle Los Angeles(2011),PG-13,116 min,"Action, Sci-Fi",5.8,37,"166,049"
.Star Trek: Insurrection(1998),PG,103 min,"Action, Adventure, Sci-Fi",6.4,64,"64,403"
.The Green Hornet(2011),PG-13,119 min,"Action, Comedy, Crime",5.8,39,"147,589"
.Walking Tall(2004),PG-13,86 min,"Action, Crime",6.3,44,"64,985"
.Run All Night(2015),R,114 min,"Action, Crime, Drama",6.6,59,"93,064"
.Cobra(1986),,87 min,"Action, Crime, Thriller",5.7,25,"60,195"
.Young Guns(1988),,107 min,"Action, Western",6.9,50,"49,634"
.Ran(1985),,162 min,"Action, Drama",8.2,96,"98,273"
.Spy Kids 2: Island of Lost Dreams(2002),PG,100 min,"Action, Adventure, Comedy",5.1,66,"53,956"
.RoboCop 2(1990),,117 min,"Action, Crime, Sci-Fi",5.8,42,"74,724"
.Bølgen(2015),R,105 min,"Action, Drama, Thriller",6.7,68,"27,191"
.Ben-Hur(2016),PG-13,123 min,"Action, Adventure, Drama",5.7,38,"37,182"
.The Brave One(2007),R,122 min,"Action, Crime, Drama",6.8,56,"54,975"
.National Treasure: Book of Secrets(2007),PG,124 min,"Action, Adventure, Family",6.5,48,"203,700"
.Le pacte des loups(2001),R,142 min,"Action, Adventure, Drama",7.1,57,"58,218"
.Haywire(2011),R,93 min,"Action, Drama, Thriller",5.8,67,"78,308"
.Lake Placid(1999),R,82 min,"Action, Comedy, Horror",5.7,34,"49,909"
.xXx(2002),PG-13,124 min,"Action, Adventure, Thriller",5.9,48,"164,728"
.The Towering Inferno(1974),,165 min,"Action, Drama, Thriller",6.9,69,"35,328"
.Wild Card(2015),R,92 min,"Action, Crime, Drama",5.6,40,"45,899"
.The Postman(1997),R,177 min,"Action, Adventure, Drama",6.0,29,"63,707"
.Krull(1983),,116 min,"Action, Adventure, Fantasy",6.1,45,"27,403"
.Parker(2013),R,118 min,"Action, Crime, Thriller",6.2,42,"104,444"
.9(I) (2009),PG-13,79 min,"Animation, Action, Adventure",7.1,60,"124,781"
.Judge Dredd(1995),R,96 min,"Action, Crime, Sci-Fi",5.5,No,"102,037"
.Mercury Rising(1998),R,111 min,"Action, Crime, Drama",6.1,37,"62,138"
.Crank: High Voltage(2009),R,96 min,"Action, Crime, Thriller",6.2,41,"130,211"
.Double Impact(1991),R,110 min,"Action, Crime",5.5,No,"34,503"
.The 13th Warrior(1999),R,102 min,"Action, Adventure, History",6.6,42,"109,955"
.Fool's Gold(I) (2008),PG-13,112 min,"Action, Adventure, Comedy",5.7,29,"67,883"
.Star Trek: First Contact(1996),PG-13,111 min,"Action, Adventure, Drama",7.6,71,"109,318"
.The Kingdom(2007),R,110 min,"Action, Drama, Thriller",7.0,56,"111,975"
.Snatched(2017),R,90 min,"Action, Adventure, Comedy",4.5,45,"29,239"
.Tank Girl(1995),R,104 min,"Action, Comedy, Sci-Fi",5.3,No,"27,891"
.To Live and Die in L.A.(1985),,116 min,"Action, Crime, Drama",7.3,81,"25,624"
.The Jackal(1997),R,124 min,"Action, Crime, Drama",6.4,36,"98,693"
.1941(1979),,118 min,"Action, Comedy, War",5.8,34,"28,991"
.Abraham Lincoln: Vampire Hunter(2012),R,105 min,"Action, Fantasy, Horror",5.9,42,"141,842"
.The Last Castle(2001),R,131 min,"Action, Drama, Thriller",6.9,43,"64,826"
.Daybreakers(2009),R,98 min,"Action, Fantasy, Horror",6.5,57,"115,909"
.Red Dawn(2012),PG-13,93 min,"Action, Sci-Fi, Thriller",5.4,31,"69,006"
.Fallen(1998),R,124 min,"Action, Crime, Drama",7.0,No,"67,898"
.Cloudy with a Chance of Meatballs 2(2013),PG,95 min,"Animation, Action, Adventure",6.4,59,"79,646"
.The Hunted(2003),R,94 min,"Action, Crime, Drama",6.1,40,"40,405"
.Angry Birds(2016),PG,97 min,"Animation, Action, Adventure",6.3,43,"68,485"
.The Italian Job(1969),,99 min,"Action, Comedy, Crime",7.3,69,"36,835"
.Hidalgo(2004),PG-13,136 min,"Action, Adventure, Biography",6.7,54,"73,355"
.Jonah Hex(2010),PG-13,81 min,"Action, Drama, Fantasy",4.7,33,"51,321"
.Soldier(I) (1998),R,99 min,"Action, Drama, Sci-Fi",6.0,No,"48,618"
.Three Kings(1999),R,114 min,"Action, Adventure, Comedy",7.1,82,"151,685"
.Romeo Must Die(2000),R,115 min,"Action, Crime, Thriller",6.1,52,"62,826"
.The Longest Day(1962),,178 min,"Action, Drama, History",7.8,No,"48,510"
.Lionheart(1990),R,108 min,"Action, Crime, Drama",6.2,No,"29,525"
.Dracula 2000(2000),R,99 min,"Action, Fantasy, Horror",4.9,26,"30,121"
.Here Comes the Boom(2012),PG,105 min,"Action, Comedy, Sport",6.4,40,"81,192"
.The Core(2003),PG-13,135 min,"Action, Adventure, Sci-Fi",5.5,48,"85,373"
.Taken 2(2012),PG-13,92 min,"Action, Thriller",6.3,45,"270,630"
.Vertical Limit(2000),PG-13,124 min,"Action, Adventure, Drama",5.9,48,"54,821"
.Bullet to the Head(2012),R,92 min,"Action, Crime, Thriller",5.7,48,"44,442"
.Innerspace(1987),,120 min,"Action, Adventure, Comedy",6.8,66,"49,227"
.Hummingbird(I) (2013),R,100 min,"Action, Crime, Drama",6.2,43,"60,628"
.The Edge(1997),R,117 min,"Action, Adventure, Drama",6.9,No,"63,007"
.The Last Boy Scout(1991),R,105 min,"Action, Comedy, Crime",7.0,52,"85,606"
.The Negotiator(1998),R,140 min,"Action, Crime, Drama",7.3,62,"121,174"
.Deep Rising(1998),R,106 min,"Action, Adventure, Horror",6.0,No,"30,443"
.Star Trek VI: The Undiscovered Country(1991),PG,110 min,"Action, Adventure, Sci-Fi",7.2,65,"64,048"
.Team America: World Police(2004),R,98 min,"Action, Comedy",7.2,64,"149,824"
.Hot Shots!(1991),,84 min,"Action, Comedy",6.7,61,"90,863"
.Eagle Eye(2008),PG-13,118 min,"Action, Mystery, Thriller",6.6,43,"166,012"
.American Ultra(2015),R,96 min,"Action, Comedy, Sci-Fi",6.1,50,"75,907"
.Midnight Special(2016),PG-13,112 min,"Action, Drama, Mystery",6.6,76,"67,221"
.Escape from L.A.(1996),R,101 min,"Action, Adventure, Sci-Fi",5.7,54,"63,361"
.Skyline(2010),PG-13,92 min,"Action, Sci-Fi, Thriller",4.4,26,"83,290"
.Harsh Times(2005),R,116 min,"Action, Crime, Drama",6.9,56,"59,790"
.Teenage Mutant Ninja Turtles II: The Secret of the Ooze(1991),,88 min,"Action, Adventure, Comedy",6.0,45,"47,325"
.Pete's Dragon(2016),PG,102 min,"Action, Adventure, Comedy",6.7,71,"48,626"
.Surrogates(2009),PG-13,89 min,"Action, Sci-Fi, Thriller",6.3,45,"162,527"
.Collateral Damage(2002),R,108 min,"Action, Drama, Thriller",5.5,33,"68,008"
.Star Trek: Generations(1994),PG,118 min,"Action, Adventure, Mystery",6.6,55,"69,511"
.Superhero Movie(2008),PG-13,75 min,"Action, Comedy",4.5,33,"59,155"
.Straw Dogs(2011),R,110 min,"Action, Drama, Thriller",5.8,45,"30,510"
.Sky Captain and the World of Tomorrow(2004),PG,106 min,"Action, Adventure, Mystery",6.1,64,"78,293"
.Cyborg(1989),,86 min,"Action, Sci-Fi, Thriller",5.1,No,"26,704"
".Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni(1997)",,90 min,"Animation, Action, Drama",8.3,No,"25,464"
.Ghost Rider: Spirit of Vengeance(2011),PG-13,96 min,"Action, Fantasy, Thriller",4.3,34,"102,323"
.Sabotage(2014),R,109 min,"Action, Crime, Drama",5.7,41,"55,105"
.Gone(I) (2012),PG-13,94 min,"Action, Adventure, Drama",5.9,36,"39,147"
.Chaos(II) (2005),R,106 min,"Action, Crime, Drama",6.5,No,"48,445"
.The International(I) (2009),R,118 min,"Action, Crime, Drama",6.5,52,"86,243"
.The Prophecy(1995),R,98 min,"Action, Crime, Drama",6.5,No,"26,907"
.Bajirao Mastani(2015),,158 min,"Action, Drama, History",7.2,No,"27,911"
.Rescue Dawn(2006),PG-13,120 min,"Action, Adventure, Biography",7.3,77,"94,393"
.The Karate Kid Part II(1986),,113 min,"Action, Family, Romance",6.0,55,"64,718"
.Survivor(I) (2015),PG-13,96 min,"Action, Crime, Thriller",5.6,28,"28,229"
.Crimson Tide(1995),R,116 min,"Action, Drama, Thriller",7.3,66,"92,747"
.Mortdecai(2015),R,107 min,"Action, Comedy, Crime",5.5,27,"60,519"
.Nikita(1990),,117 min,"Action, Thriller",7.4,56,"62,199"
.Lara Croft Tomb Raider: The Cradle of Life(2003),PG-13,117 min,"Action, Adventure, Fantasy",5.5,43,"120,642"
.Bastille Day(2016),R,92 min,"Action, Crime, Drama",6.3,48,"30,227"
.Dead Man Down(2013),R,118 min,"Action, Crime, Drama",6.5,39,"60,835"
.Domino(2005),R,127 min,"Action, Biography, Crime",6.0,36,"62,104"
.Flightplan(2005),PG-13,98 min,"Action, Drama, Mystery",6.3,53,"142,285"
.Rio Bravo(1959),,141 min,"Action, Drama, Western",8.0,No,"50,297"
.Superman III(1983),,125 min,"Action, Comedy, Sci-Fi",4.9,44,"58,867"
.Rush Hour 3(2007),PG-13,91 min,"Action, Comedy, Crime",6.2,44,"139,857"
.Ultraviolet(2006),PG-13,88 min,"Action, Adventure, Sci-Fi",4.4,18,"76,070"
.In the Line of Fire(1993),R,128 min,"Action, Crime, Drama",7.2,74,"84,199"
.Paul Blart: Mall Cop(2009),PG,91 min,"Action, Comedy, Crime",5.2,39,"94,407"
.The Phantom(1996),PG,100 min,"Action, Adventure, Comedy",4.9,No,"30,335"
.The Legend of Hercules(2014),PG-13,99 min,"Action, Adventure, Fantasy",4.2,22,"49,988"
.RoboCop 3(1993),PG-13,104 min,"Action, Crime, Sci-Fi",4.0,40,"41,836"
.Henry V(1989),PG-13,137 min,"Action, Biography, Drama",7.6,83,"26,295"
.Legend of the Guardians: The Owls of Ga'Hoole(2010),PG,97 min,"Animation, Action, Adventure",7.0,53,"73,248"
.Superman II(1980),,127 min,"Action, Adventure, Sci-Fi",6.8,87,"89,664"
.Volcano(1997),PG-13,104 min,"Action, Drama, Sci-Fi",5.5,55,"66,591"
.The Way of the Gun(2000),R,119 min,"Action, Crime, Drama",6.7,49,"30,035"
.The Gunman(2015),R,115 min,"Action, Crime, Drama",5.8,39,"35,671"
.Snitch(I) (2013),PG-13,112 min,"Action, Drama, Thriller",6.5,51,"77,330"
.The Transporter Refueled(2015),PG-13,96 min,"Action, Adventure, Crime",5.2,32,"35,776"
.Blown Away(1994),R,121 min,"Action, Crime, Drama",6.2,No,"26,077"
.Six Days Seven Nights(1998),PG-13,98 min,"Action, Adventure, Comedy",5.8,51,"67,880"
.Dante's Peak(1997),PG-13,108 min,"Action, Adventure, Thriller",5.9,43,"72,704"
.48 Hrs.(1982),,96 min,"Action, Comedy, Crime",6.9,71,"62,291"
.Yip Man 3(2015),PG-13,105 min,"Action, Biography, Drama",7.1,57,"37,573"
.The November Man(2014),R,108 min,"Action, Crime, Thriller",6.3,38,"58,787"
.Meng long guo jiang(1972),,100 min,"Action, Adventure, Crime",7.3,58,"28,045"
.Days of Thunder(1990),,107 min,"Action, Drama, Sport",6.0,60,"71,307"
.Big Stan(2007),R,105 min,"Action, Comedy",6.2,No,"38,735"
.Timeline(2003),PG-13,116 min,"Action, Adventure, Sci-Fi",5.6,28,"57,066"
.Maximum Overdrive(1986),,98 min,"Action, Comedy, Horror",5.4,24,"27,206"
.Outbreak(1995),R,127 min,"Action, Drama, Thriller",6.6,65,"99,940"
.The Karate Kid Part III(1989),,112 min,"Action, Drama, Family",5.1,36,"43,429"
.Ghosts of Mars(2001),R,98 min,"Action, Horror, Sci-Fi",4.9,35,"47,820"
.Titan A.E.(2000),PG,94 min,"Animation, Action, Adventure",6.6,48,"56,052"
.xXx: State of the Union(2005),PG-13,101 min,"Action, Crime, Thriller",4.4,37,"63,137"
.Maverick(1994),PG,127 min,"Action, Adventure, Comedy",7.0,62,"94,101"
.Gwoemul(2006),R,120 min,"Action, Drama, Horror",7.0,85,"83,571"
.Grosse Pointe Blank(1997),R,107 min,"Action, Comedy, Crime",7.4,76,"81,584"
.The Darkest Hour(2011),PG-13,89 min,"Action, Adventure, Horror",4.9,18,"54,706"
.Act of Valor(2012),R,110 min,"Action, Adventure, Drama",6.5,40,"63,481"
.Rogue(2007),R,99 min,"Action, Adventure, Horror",6.2,No,"25,136"
.Hard Target(1993),R,97 min,"Action, Adventure, Drama",6.1,No,"40,322"
.Running Scared(2006),R,122 min,"Action, Crime, Drama",7.4,41,"93,550"
.The Whistleblower(2010),R,112 min,"Action, Biography, Crime",7.2,59,"29,549"
.Daylight(1996),PG-13,114 min,"Action, Adventure, Drama",5.9,No,"60,804"
.Race to Witch Mountain(2009),PG,98 min,"Action, Adventure, Family",5.7,52,"50,493"
.Hot Shots! Part Deux(1993),PG-13,86 min,"Action, Comedy",6.6,No,"77,345"
.Payback(I) (1999),R,100 min,"Action, Crime, Drama",7.1,46,"123,852"
